tweet,label
Luar biasa AA krn ada <username> yg lama . <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <link>,0
Trending topic tentang tangkap menangkap ada tangkap prabowo ada <hashtag> ada <hashtag> ada <hashtag> Tangkap kriminalisasi pada novel baswedan kapan neðŸ˜‚ðŸ˜‚,0
Hari ini Persija menang maka tersenyumlah :) <hashtag>,0
Idham Aziz Disetujui DPR JadiÂ Kapolri <link> <link>,0
Pidatonya Prabohong boleh ber api-api namun isi tidak karuan dan Hoax belaka . memang mau mimpin negara bermodal suara lantang doang .,1
Alhamdulillah Jum'atan sudah berdo'a demi kebaikan semua sudah cek tagar <hashtag> di Trending Topic dunia ehh turun dari 4 ke 6 geber lagi bro jgn kasih kendor ! Serempak dan semangat masif dari sekarang sambil makan siang pun jadi ya Bro ! Go ! Go ! Go !,0
<username> Semoga makin keliatan rezim sontoloyo ini ..,0
<username> Tolol aja itu mah,0
<hashtag> sampah politik indonesia ! tenggelamkan <username> partai muna sejagat !,0
02 efek efek buruk & efek negatif bagi bangsa dan negara <hashtag> <hashtag>,0
<username> memang mantap kamu nak ! pertahankan,0
Halunya gue sbg istri yg udh di tinggalin â¤ï¸ Nda kita pergi nonton yuk mau CGV or XXI terserah nda mau nonton film apa pkoknya yg nda suka â¤ï¸ Langsung jejingkrakan kalau ini kenyataan ðŸ˜‚ðŸ¤£ <hashtag> <hashtag>,0
Bagaimana mau membuka pengaduan Hoax Center? Calon presiden kubunya saja pada debat capres 17 Januari lalu buat hoax lagi tentang partainya yang paling banyak mengusung caleg dari perempuan? Nyatanya bukan,0
<username> Dasar Somplak .congor babi ga punya sopan .siapa loe anjing? Ktmu mulut loe gue sumpel pke berak ðŸ¤¬,0
Kalau ini namanya bukan doa yang ditukar tapi isi otak mu yang ketakar <username>,1
Alhamdulillah di kasih keberkahan yg banyak sampai ga ke tampung ðŸ˜ðŸ˜Š <hashtag>,0
ternyata setelah cari konfirmasi video si <hashtag> dipotong . berbijaklah dalam menerima informasi .,0
<username> <username> <username> <username> <username> <username> <username> <username> <username> <username> <username> Ho oh ... sontoloyo bingit ...,0
<username> Kamu keren banget sih â¤ Ga sulit untuk mengucap maaf . Mengerti juga kalau penjelasan hanya akan dianggap defensif oleh orang yang ga akan mau ngerti keadaan kamu . Duh pria idaman banget â¤â¤,0
Weh anjeng newbie gausa sok sok an ceramahin gue suru jaga mulut goblok lo anak bawang makanya sekola yg bener biar bahasa Indonesia lo dapet nilai A biar tau bagaimana tulisan yang sesuai dgn intonasi dongo kezel bet gue di ceramahin newbie -_-,0
Ampun deh Mba Eva Celia cantik sekaliiii,0
Ngopi dulu yah biar kek sosialita . <link>,0
MIKIR WOY ! MANTAN DIPIKIRIN MASA DEPAN LO BARU LO PIKIRIN !! GOBLOK DIPELIHARA,0
bapak Anies Baswedan memang tidak punya kekurangan. Banyak lebihnya kelebihan air misalnya.,1
Alhamdulillah Aku semakin mantab pilih 01 . Aku tuh sbnrnya pengin banget ngelayat tapi gimana dong kalau orgnya blm mati <hashtag>,1
<username> Langganan kak nia ramadhani nih pasti,0
<username> Sehat selalu pakde,0
<username> Tolol ih anjung,0
Wis pakde rasah ngoyo2 kerjanya ..... yang hobby nyanyi ma mangkrak kanan kiri ja bisa 2 periode :( :( :(,1
Katanya sayang ulama tapi di datengin ke istana malah di tembakin gas air mata,1
<username> Mau ganti smartphone baru <hashtag>,0
aku <hashtag> dari sekian banyak sifat baik rosul yang diteladani cuma bagian poligaminya,0
Jangan menjadi biadab hingga tak punya adab !,0
<username> Adakah dengan longgokan kerja di pejabat jalan sesak pergi dan pulang kerja (pagi keluar sebelum matahari keluar balik matahari dah takde) kos sara hidup yang tinggi menjdi salah satu SEBAB kurangnya masa parents nak jumpe anak2 dirumah,0
<username> <username> <hashtag> saya TAULAH SIAPA yang SUKA TERIAK2 SAYA NKRI SAYA PANCASILA TAPI SEMUA DIJUALIN DAN MAU saja JADI JONGOS CINA!!!.,1
Di Dunia ini tidak ada yang tidak mungkin Semua bisa menjadi mungkin !! <hashtag> <hashtag>,0
Tak Segera Selesaikan Masalah BPJS Siap-siap Karam <hashtag> <link>,0
Polri: Tangkap Provokator Elite & larang keluar negri . - Tandatangani Petisi !,0
Perjuangan sang team sejati sungguh antisipasi <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <link>,0
Selamat Warga DKI 58 Sudah Dibikinin Toa Yang Mahal Tinggal Dikasih Lagu Titanic ... Pas Tenggelam Dinyanyiin <hashtag>,1
<username> jadi presiden 2 priode..? Alamat kegaduhan ini akan berlanjut .. Mereka takan sudi negara ini maju di tangan jkw .. Contoh Pembangunan LRT Dulu ada kecelakaan Mereka kompak caci maki jkw Saat LRT sukses beroperasi .. Mereka hilangkan jasanya . <hashtag>,0
Semua orang waras yang mendengarkan pasti geleng2 kepala ia bukan keras tapi ngawur isi pidatonya tidak karuan.,1
<username> <username> <username> <username> <username> Mira imatges de data center i veurÃ s rapidament els milers de treballadors que mouen ðŸ˜‚ðŸ˜‚ . Altra cosa seria que em diguessis que ve Goggle Amazon i Facebook al costat del data center . <link>,0
Berbahagialah selalu . Karena itu adalah salah satu cara menjadi bijaksana.^_^ <hashtag>,0
<username> <hashtag> Wahh Congrats yaa buat kumparan atas penghargaannya ðŸ’•ðŸ’•,0
<username> Goblok-goblok aja ... Gak usah ikut campur NU ... Gak usah sok peduli ... Kamu gak ikut mendirikan NU ... Diam ... Mulut kamu tidak berguna bagi NU,0
Yg paling banyak korup ternyata PKS .. Wuiihh,0
Kelakuan 02 emang ga ada hbisnya buat di kritik . Ini perempuan-perempuan yg mereka korbankan demi dapet elektabilitas . Mereka yg berbuat begtu ada kesalahan petingginya cuci tangan pura-pura ga kenal <hashtag> <username> <username> <username>,0
Idham Aziz periortitaskan 7 program yang haus di laksanakan dan cpat <username> <username> <username> <hashtag> <link>,0
Kedatangan ibu pejabat tanjung selor,0
Gila ya . Bahasa ceo buka lapak . Ga tau diri banget . Pertama dimulai dair kalimat OMONG KOSONG ... Diakhiri dengan PRESIDEN BARU ...,0
Aku memang bajingan tapi aku tau kamu lebih bajingan ! Kamu lupa mengaca kebajinganmu !. Brandal urakan !,0
bahaya deh kalo ada center hoax .. Masyarakat yang pintar jangan sampai kena isue2 bodoh ya .. <hashtag>,0
Puan Maharani Ketua DPR RI 2019-2024 ditempatkan di Komisi I Fraksi PDI Perjuangan . <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <link>,0
ðŸ‘¦ : kamu insomnia yaa? ðŸ‘§ : iya ðŸ‘¦ : sama dong aku jg insomnia ðŸ‘§ : kamu susah tidur kalo malam ya ðŸ‘¦ : gak tuh ðŸ‘§ : terus? ðŸ‘¦ : kalo kamu kan susah tidur kalo malem kalo aku susah ngelupain kamu <hashtag> <hashtag>,0
<username> Gak sekalian bu Sri Mulyani diajarin gmn caranya spy kgk ngutang mulu ...,0
<username> <username> <username> Yah ini bego diraup semua ðŸ¤¦â€â™‚ï¸,0
Presiden menekankan bahwa masalah radikalisme harus menjadi perhatian pemerintah . <hashtag> <link>,0
*Silahkan yg pake app Buka Lapak segera uninstall dan report app nya*. *Pemiliknya kampret militan*,0
Mengaku salah itu jarang diterapkan pada sebagian orang .Padahal jujur itu gak bayar . . Malah mendatangkan kebaikan .,0
<username> Hanya Jokowi yang betul2 pro rakyat serta konsisten dgn janji2-nya terhdp rakyat Papua saudara kita ðŸ‘ðŸ‘ðŸ‘ðŸ‘ <hashtag> <hashtag> <hashtag>,0
Ã°Å¸ÂÂ° -mending lu langsung cancel . -selamat engga kena macam-macam sarkasme iya -naik motor serasa cobaan dari yang kuasa -suka kabur dari polisi -suka banget ngerjain yg pesan -kalau kamu udah kepepet ngebut=+5k Hadeeh pake gojek gini mah murah lu dh miskin mintanya cepat pula <link>,0
<username> yg tercaper dokter Tom kalo mau pengin selfie sama pak <username> terus terang aja ngga usah pake muter2 kayak gangsing ðŸ˜ŽðŸ˜Š,0
<username> <username> Lah ahok ngapain aja selain dbui? Hahahaha,0
<username> Kayanya Capres 02 kebanyakan nonton film action deh masa ibu-ibu pake cadar dan kacamata hitam malah di kira Intel . Logikanya dimana coba haduhhh <hashtag>,0
Noted <hashtag> <link>,0
wow...!!! di canberra...pidato pakai bahasa indonesia..?? nasionalis banget bapak...?? sia-sia TOEFL saya... ?? <hashtag>,1
<username> <username> Kerasional apa yg bs anda tawarkan jk mlihat pemda DKI menganggarkan 82M u lem aibon 123M u pulpen? Jadi mestinya bagaimana kt hrs mnyikapi ini? Menganggap ini (anggaran asal2an) hal yg wajar?,0
<username> Tetap smgt dan optimis ..sang kuasa semoga selalu meridhoi setiap langkahmu . Amin,0
..Untuk revolusi yang semakin baik dan maju ..semoga .. <hashtag> <hashtag> <hashtag> <link>,0
Kenapa saya memberiken apresiasi yang tinggi? Krn i KafirÂ saja ndak sanggup ngasih penghargaan seperti itu malah nutup diskotik,1
<username> Anis memang pintar pintar memanfaatkan situasi terlaksana atau tidak itu bukan bagian tanggungjawab nya tinggal ngeles saja,1
dia kalo jadi presdien . pasti sering diteror bom ama rakyatnya . wkwkwwkwk . abis nya kerjaannya marah marah mele . <hashtag>,0
Bapak anies sudah membuktikan hasilnya terimakasih bapak anies <hashtag> <hashtag>,1
Semua saja di kambing hitamkan . Seperti dia yg paling benar saja . Wartawan Ulama sekarang emak-emak yg jadi korban . <hashtag>,0
SEKARANG LAGI MUSIM ORANG ISLAM MEMBENCI AGAMA ISLAM <hashtag>,0
<username> ini sebetulnya banyak di isi orang-orang pintar .. Pintar ngeles??,1
<username> <username> <username> <username> Iyaa kak anak2 Skrang tidak pandai mempelajari sejarah tapi untuk korupsi sekelas pejabat kitaa syukurlah makin tahun makin mengalami peningkatan semua berjalan sistematis dan terstruktur ..,1
<hashtag> tapi partai dia paling banyak dpt jatah ...,0
Bukan Indonesianya legislatifnya aja yang tolol <link>,0
Sebenarnya kalau dipikir ulang Anies itu baik loh Mencoba menepati janji kampanye . tidak akan ada penggusuran . Tidak menggusur = tidak normalisasi . Ya begini hasilnya .. banjirrrr guyss .. Pimpinan DPR Minta Anies Kebut Normalisasi <hashtag>,1
JGN mengatasnamakan Rakyat JGN mengatasnamakan agama JGN mengatasnamakan Muslim <hashtag>,0
Horang kaya pemirsahhhh . <hashtag> <link>,0
kok ada younya lagi sih tolol <link>,0
<username> <username> kalau yg ini disebut apa ??? Anies masih mendingan dia datang belakangan JKW udh dr 6 thn lalu bo ! <link>,0
Terima kasih <hashtag> <hashtag> terbaik <username> mobil jadi <hashtag> <hashtag> <hashtag> <hashtag>,1
<username> Tahu la bukan kayak nia ramadhani hahshahhaha,0
garing lu tolol,0
<username> <username> <username> setuju .. tahun depan pun masih ada ump 1 7 jt . bayangkan bila dia anak 2 ..sdh 140 rb an sama adminnya bayar . ap ndak dipikir ya . kenapa ndak disisir dulu peserta PBI . seperti banyak yg tdk layak dapat,0
Banjir jakarta bukan salah <username> tapi salah warga jakarta yanggoblok dulu milih <username> jadi gubernur <hashtag>,1
<username> Mungkin jadi linglung harus ngapain lagi gara2 ga ada pasien sama sepi job ... Kasian yah ... ih ...,0
<username> tololÃ°Å¸ËœÂ­,0
<username> Siap PRESIDEN <hashtag>,0
Semangat unbknya adikadik tidak harus begadang bangun subuh saja karna kunci jawaban akan tersebar dijam segitu .,1
Mana saya tahu saya kan Nia Ramadhani,0
<username> PENDUKUNG LU BIKIN MALU NEGARA !!! <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>,0
Kemenangan hari ini sekaligus kado ulang tahun untuk Saudara kita yang telah mendahului Alm . Haringga . Bahagia di tempat barumu kawan . Al-Fatihah ... <hashtag>,0
wajar manusia menjadi INONSISTEN tapi kalo untuk urusan negara jangan main-main dgn kata itu 02ProAsing,0
Hoax di musim politik semakin menjadi-jadi . Banyak kabar yang kerap menyerang Jokowi . Tetapi aku lebih percaya dengan bukti kerja nyata dibandingkan harus pusing-pusing mikiri hoax belaka :),0
<username> <username> <username> <username> <username> Radikal emang gak bisa jauh2 dr syahwat wanita perkosa . Kekerasan dibunuh . Nyuruh org tobat tp kelakuan sendiri dekat sm dosa . Jgn memandang org lain berkaca pada diri sendiri mas . Sepakat?,0
<username> <username> <username> Pingin peluuukkkkk .... ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,0
<username> <username> Mentalmu mental kere begitu lempar batu sembunyii ....,0
Bagaimanakah status Kepesertaan BPJS Ketenagakerjaan untuk karyawan yang sudah memasuki usia pensiun namun tetap bekerja? Hubungi kami di <link> atau +62 21 750 2345 . <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>,0
Amin Pancasila msh sakti di Indonesia . Bhinneka Tunggal Ika msh kokoh di bumi Indonesia . NKRI akan selalu BERJAYA,0
rajin banget tu orng bikin status ajg kesel saya yang disasar juga tidak peka tolol hshshshshshsh,1
Welcome to Indonesia apa2 dikomersilkan. Di luar negeri malah didiskon dan dibagi gratis demi kemanusiaan.,1
wow...!!! di canberra...pidato pakai bahasa indonesia..Ã°Ã¿ËœÂ³ chauvinis banget bapak...Ã°Ã¿Â¤â€ sia-sia toefl sy... Ã°Ã¿Ëœâ€ <hashtag>,1
Tidak selalu orang menjadi <hashtag> karena <hashtag> dan <hashtag> tapi karena <hashtag> <hashtag> <hashtag> orang yang tidak memberi <hashtag> dan <hashtag> kepada orang lain . Ada orang yang menjadi <hashtag> <hashtag> dengan cara memiskinkan orang lain . Tuhan melihat semua perbuatanmu,0
<username> Kalo ini bener akun dokter gak kebayang dulu lulus ya nilainya kayak apa ya . Mengerikan jika seorang dokter model begini bung cobalah berpikir dan berujar itu sesuai dgn kapasitas twit model bgini gak pantas dilakukan seorang dokter tapi SEORANG BUZZER MURAHAN,0
<username> Klu aku pasien si tompi sudah aku suntik dia ...,0
Selamat datang di Indonesia. Negara +62 dengan bermacam-macam adat istiadat keindahan alam budaya juga.. Kegoblokan sebagian masyarakatnya ;),1
Halo bung kemarin yang hina orang golput apa kabar? Sehatkan anda padahal golput kemaren lebih masuk logika loh dari pada yang trending saat ini . Golput dengan alasan bertemunya kedua calon? Entah itu calon apa . Hahahaha anda lucu bung Oh iya kasihan ya anda <hashtag>,0
Pengumuman .. Pengumuman ada berita baru kantor hoax baru di buka dan di resmikan ??? Hati2 kejebak strategi Hoax kubu 02 . !!!!,1
Dan Bapak ini membuat Rocky Gerung tak berkutik. Sumber: <link> <link>,0
Kepuasan tidak muncul berkat prestasi melainkan usaha . Usaha yang penuh adalah kemenangan yang penuh,0
Para milenial lebih memahami semua fungsi smartphone ketimbang seorang miliarder yang bisa memborong jutaan smartphone canggih dalam sehari,0
7 . Belum hilang dari ingatan proyek bandara kertajati yg dominan orientasi fisiknya .Pada akhirnya tidak jadi bandara .Ada indikasi pengulangan yang sama . Melulu ttg aspek fisik <hashtag> baru yg berujung tidak menjadi <hashtag> sesungguhnya . <hashtag> <hashtag>,0
Welcome to Indonesia yang mana rata2 warganya hobi banget ngurusin selangkangan orang lain??????,1
Indonesia adalah eksportir komoditas terbesar dan terlengkap di dunia tapi hasilnya menjadi rakyat paling melarat di dunia .â€™,1
Permisi generasi optimis mau lewat . Politisi tukang sebar fitnah hoax apalagi <hashtag> tolong minggir dulu ya .. <hashtag>,1
Kaum terdidik itu harusnya mendidik bukan malah menghardik .!,1
mendung tok tapi gak hujan deket tok tapi gak jadian dasar hambamu ini hobinya emang sambat terus:) <hashtag>,0
<username> Gak segan sama pak asrizal abis nanti kelen di bante pak asrizal <hashtag> <link>,0
<username> Pantai Selatan kuy lah tantangin Nyi Roro kidul biar ada kerjaan,0
<username> <username> <username> <username> Amin!!!! Semoga mereka kuat menghadapi banyaknya birokrat dan pejabat korup yang terganggu sumber keuangannya .,0
Kalo punya otak ya pake dong mbak ! Tolol .,0
Prestasi luarbiasa gubernur <username> mampu memeratakan banjir ke seluruh jakarta . Dulu banjir hanya bisa dinikmati segelintir orang yang tinggal di daerah tertentu tapi sekarang berkat gubernur <username> seluruh rakyat bisa menikmati banjir . Terimakasih bapak gubernur,1
kepada Roma yang tak kalah kepada JÌ¶aÌ¶kÌ¶aÌ¶rÌ¶tÌ¶aÌ¶ Makassar yang gelisah,0
<username> Smart dalam mbuang2 anggaran dgn cara pasang-bongkar-pasang? <username> <username> <username> <username> <username> <username> <hashtag> <hashtag> <hashtag> <hashtag> <link>,1
Parade Hari Anti Korupsi Pak <username> &amp; pak <hashtag> gokil <link>,0
dalam fit and proper test yang dilakukan Komisi III <username> menunjukkan hasil yang bagus . Komjen Idham Azis dinilai mampu membimbing keluarga dengan baik . contoh utk keluarga Bhayangkara yang lain <hashtag>,0
<username> Kadang suka pgn jadi Nia Ramadhani gitu ya ðŸ˜‚ðŸ˜‚,0
6 .000 Siswa Meriahkan Gebyar TK di Kelapa Gading <link> <username> <username> <username> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <link>,0
Azura Luna | Wanita yang mengaku sebagai sosialita kaya itu mengatakan ibunya seorang pengacara konglomerat . Tak hanya itu Azura menyombongkan diri dengan mengatakan ia hidup bak putri . <link>,0
<hashtag> Bersama membangun indonesia,0
<username> <username> Gak cocok jadi wanita Sosialita kita tuhÃ°Å¸ËœÅ’,0
<username> anak pintar aldo ini memang .,0
Wow mantap sekali Bu kalau begitu naikkan lagi saja Bu iuran BPJS nya 3x lipat .,1
<username> bisa begitu bangga dan hormat kepada Donald Trump tapi dia begitu biadab terhadap ulama kharismatik yang dimuliakan oleh umat Islam .,1
Rakyat sudah cerdas tidak memilih prabowo kalo jadi presiden dikit2 nyuruh demo hancurlah bangsa ini <hashtag>,0
Bubah Alfian Beri Klarifikasi - Permintaan Maaf Setelah Buat Melly Goeslaw Meradang . <link>,0
Orang sehebat <username> bisa tidak punya adab sama ulama . Sekolah adabmu dimana bro ?,1
Fadjroel katanya jadi jubir udah pernah ngomong belum <username> ?,0
Gerakan anak2 mogok sekolah tiap Jumat demi masa depan mereka sendiri Menurutmu? Jika kamu masih anak sekolah apa ikut juga? <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>,0
puluhan kader berdarah darah di kongres pan diduga kena lemparan kursi katanya partai allah tapi gajak ko bar bar Ã°Ã¿â„¢â€žÃ°Ã¿â„¢â€žÃ°Ã¿â„¢â€ž jd pengen ketawa tapi tkt mulesss Ã°Ã¿Â¤Â­ Ã°Ã¿Â¤Â­ Ã°Ã¿Â¤Â­,1
